ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,EDUCATION_GROUP,MARRIAGE_GROUP,MAX_PAY_DELAY,AVG_PAY_STATUS,NUM_DELAYED_MONTHS,TOTAL_BILL_6M,TOTAL_PAYMENT_6M,AVG_BILL_6M,AVG_PAYMENT_6M,PAYMENT_TO_BILL_RATIO,AVG_UTILIZATION,LAST_MONTH_UTILIZATION,DELAY_GROUP
10503,350000.0,2,2,2,33,0,0,0,0,0,0,341200.0,328857.0,324873.0,300004.0,306269.0,273732.0,14000.0,12000.0,10400.0,12000.0,12000.0,9000.0,1,2,2,0,0.0,0,1874935.0,69400.0,312489.1666666667,11566.666666666666,0.03701459676490291,0.8928236395515061,0.9748543575589784,≤ 0
10504,200000.0,1,1,2,32,0,0,-2,-2,-2,-1,10532.0,0.0,0.0,0.0,0.0,2842.0,0.0,0.0,0.0,0.0,2842.0,204297.0,0,1,2,0,-1.1666666666666667,0,13374.0,207139.0,2229.0,34523.166666666664,15.487028037383178,0.011144944275278623,0.0526597367013165,≤ 0
10505,340000.0,1,2,2,29,-1,-1,0,0,-1,2,5060.0,7604.0,14900.0,0.0,2650.0,1000.0,7604.0,10000.0,0.0,2650.0,0.0,1000.0,0,2,2,2,-0.16666666666666666,1,31214.0,21254.0,5202.333333333333,3542.3333333333335,0.6808905974691655,0.015300935389405716,0.014882309169678913,2 months
10506,50000.0,1,2,2,25,0,0,0,0,0,0,24724.0,25895.0,23627.0,24827.0,25521.0,26523.0,2000.0,2000.0,2000.0,1500.0,2000.0,2000.0,0,2,2,0,0.0,0,151117.0,11500.0,25186.166666666668,1916.6666666666667,0.07609947193583821,0.503713259068152,0.49447011059778806,≤ 0
10507,20000.0,2,2,2,22,0,0,2,2,2,2,15189.0,17802.0,17219.0,18377.0,17941.0,19572.0,2869.0,0.0,1444.0,0.0,1933.0,0.0,1,2,2,2,1.3333333333333333,4,106100.0,6246.0,17683.333333333332,1041.0,0.058868436678259396,0.8841224605436394,0.75941202939853,2 months
10508,360000.0,2,1,2,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 month
10509,140000.0,1,1,2,29,0,0,0,0,0,0,29785.0,32140.0,34002.0,23567.0,24377.0,4327.0,4000.0,3000.0,3000.0,1000.0,1000.0,2000.0,0,1,2,0,0.0,0,148198.0,14000.0,24699.666666666668,2333.3333333333335,0.09446757400522271,0.17642493029811693,0.21274848036799737,≤ 0
10510,150000.0,1,2,1,39,2,2,0,0,0,2,117485.0,114166.0,116491.0,118839.0,126102.0,123914.0,0.0,4225.0,4282.0,9207.0,0.0,4679.0,1,2,1,2,1.0,3,716997.0,22393.0,119499.5,3732.1666666666665,0.03123160734060625,0.7966580222798515,0.7832281118125879,2 months
10511,100000.0,2,1,1,35,0,0,2,0,0,0,98899.0,102435.0,98188.0,97189.0,97013.0,96950.0,8800.0,0.0,3600.0,3500.0,3700.0,3443.0,1,1,1,2,0.3333333333333333,1,590674.0,23043.0,98445.66666666667,3840.5,0.039011300630634446,0.9844468221984447,0.988980110198898,2 months
10512,460000.0,1,1,1,44,-1,-1,-1,0,-1,-1,1762.0,3152.0,531.0,522.0,4434.0,9767.0,3152.0,531.0,500.0,4434.0,9767.0,0.0,0,1,1,0,-0.8333333333333334,0,20168.0,18384.0,3361.3333333333335,3064.0,0.9114978432247508,0.007307230491527917,0.003830426455594662,≤ 0
10513,150000.0,2,2,1,34,1,2,2,0,0,0,147833.0,148066.0,142163.0,135075.0,135309.0,135165.0,6130.0,27.0,4610.0,5000.0,5000.0,3760.0,0,2,1,2,0.8333333333333334,3,843611.0,24527.0,140601.83333333334,4087.8333333333335,0.02907379221727524,0.9373393066268447,0.9855467630215798,2 months
10514,290000.0,2,1,1,39,-2,-2,-2,-2,-2,-2,79298.0,-40.0,122380.0,0.0,32720.0,-200.0,0.0,122420.0,0.0,32720.0,200.0,0.0,0,1,1,-2,-2.0,0,234158.0,155340.0,39026.333333333336,25890.0,0.6633953851869884,0.13457309917322124,0.2734404364122882,≤ 0
10515,240000.0,2,2,1,35,0,0,0,0,2,2,109226.0,110226.0,111030.0,114584.0,115681.0,112528.0,5500.0,5400.0,8000.0,4179.0,0.0,4000.0,0,2,1,2,0.6666666666666666,2,673275.0,27079.0,112212.5,4513.166666666667,0.0402197612866046,0.46755013520776995,0.45510643705651227,2 months
10516,210000.0,2,1,2,41,-1,0,0,0,0,0,779.0,11040.0,12471.0,13684.0,15356.0,16337.0,11000.0,2200.0,2000.0,2000.0,2000.0,2000.0,0,1,2,0,-0.16666666666666666,0,69667.0,21200.0,11611.166666666666,3533.3333333333335,0.3043003961646667,0.05529100655076245,0.0037095061452088324,≤ 0
10517,350000.0,2,2,2,33,0,0,0,0,0,0,293303.0,338272.0,177483.0,182381.0,194678.0,215024.0,50070.0,10000.0,8000.0,15036.0,30050.0,8110.0,0,2,2,0,0.0,0,1401141.0,121266.0,233523.5,20211.0,0.08654797301058707,0.6672080936911609,0.8380061771252082,≤ 0
10518,280000.0,2,3,1,37,-1,-1,2,-1,-1,-1,4591.0,38854.0,15287.0,14201.0,26133.0,4504.0,38979.0,16.0,14201.0,26133.0,4504.0,10748.0,0,3,1,2,-0.5,1,103570.0,94581.0,17261.666666666668,15763.5,0.9131996408261,0.06164858935027613,0.016396370012964238,2 months
10519,150000.0,1,2,1,43,0,0,0,0,0,0,105416.0,106773.0,106500.0,104670.0,55442.0,55936.0,5800.0,4648.0,2000.0,2889.0,2700.0,94000.0,0,2,1,0,0.0,0,534737.0,112037.0,89122.83333333333,18672.833333333332,0.20951755813127176,0.5941482612338139,0.702768648209012,≤ 0
10520,170000.0,2,2,1,29,-1,-1,-1,-1,0,-1,7383.0,23400.0,49771.0,30929.0,31429.0,14170.0,23518.0,50026.0,31023.0,20157.0,14233.0,22818.0,0,2,1,0,-0.8333333333333334,0,157082.0,161775.0,26180.333333333332,26962.5,1.0298695594049005,0.1540010548957555,0.0434291562990806,≤ 0
10521,50000.0,1,3,1,40,1,2,0,0,0,0,24091.0,13698.0,14908.0,15033.0,15705.0,11616.0,0.0,1475.0,600.0,1000.0,500.0,570.0,0,3,1,2,0.5,2,95051.0,4145.0,15841.833333333334,690.8333333333334,0.04360770946429323,0.3168303300600655,0.48181036379272413,2 months
10522,100000.0,1,2,1,51,3,4,3,2,2,2,56002.0,55557.0,54083.0,54601.0,55585.0,57027.0,1000.0,0.0,2000.0,2000.0,2500.0,0.0,1,2,1,4,2.6666666666666665,6,332855.0,7500.0,55475.833333333336,1250.0,0.022532266205205854,0.5547527858054753,0.5600143998560014,4+ months
10523,50000.0,1,2,2,24,0,0,0,0,0,0,47578.0,33666.0,16177.0,16607.0,17186.0,17749.0,2000.0,2000.0,1000.0,1000.0,1000.0,1000.0,0,2,2,0,0.0,0,148963.0,8000.0,24827.166666666668,1333.3333333333333,0.053704250691442225,0.49653340266528007,0.9515409691806164,≤ 0
10524,230000.0,2,2,1,33,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,1,2,1,1,-1.1666666666666667,1,1990.0,1990.0,331.6666666666667,331.6666666666667,0.9994977398292315,0.0014420227158432645,0.0,1 month
10525,90000.0,1,2,2,28,2,0,0,0,0,0,33382.0,35526.0,37513.0,38637.0,44088.0,35705.0,3000.0,3000.0,3000.0,10000.0,3000.0,2000.0,1,2,2,2,0.3333333333333333,1,224851.0,24000.0,37475.166666666664,4000.0,0.106736875811645,0.4163861142283604,0.3709069899223342,2 months
10526,20000.0,1,2,2,24,1,2,-1,0,-1,-1,12060.0,11047.0,780.0,390.0,12246.0,12409.0,0.0,780.0,0.0,12246.0,911.0,0.0,0,2,2,2,0.0,2,48932.0,13937.0,8155.333333333333,2322.8333333333335,0.28481801647150184,0.407746279352699,0.6029698515074247,2 months
10527,260000.0,2,2,2,40,-1,-1,-2,-2,-2,-2,1022.0,1085.0,0.0,0.0,0.0,0.0,1085.0,0.0,0.0,0.0,0.0,300.0,0,2,2,-1,-1.6666666666666667,0,2107.0,1385.0,351.1666666666667,230.83333333333334,0.6570208728652751,0.00135063583088783,0.003930754112484182,≤ 0
10528,290000.0,2,1,1,40,-1,-1,-2,-2,-2,-2,636.0,6732.0,0.0,3692.0,0.0,1957.0,6732.0,0.0,3692.0,0.0,1957.0,0.0,1,1,1,-1,-1.6666666666666667,0,13017.0,12381.0,2169.5,2063.5,0.9510677523429099,0.007481008686176944,0.0021930958858762555,≤ 0
10529,50000.0,2,2,1,34,1,2,0,0,0,0,49378.0,48052.0,48573.0,28902.0,28205.0,30388.0,0.0,2033.0,1119.0,985.0,2000.0,4000.0,0,2,1,2,0.5,2,233498.0,10137.0,38916.333333333336,1689.5,0.043413462156154846,0.7783111004446578,0.9875402491950162,2 months
10530,60000.0,2,3,2,42,0,0,0,0,0,0,54216.0,27596.0,28772.0,19067.0,19467.0,9247.0,4000.0,2000.0,1000.0,1000.0,331.0,343.0,0,3,2,0,0.0,0,158365.0,8674.0,26394.166666666668,1445.6666666666667,0.05477185759569605,0.439895446187008,0.9035849402509958,≤ 0
10531,180000.0,2,2,1,36,-1,-1,-1,-2,-2,-2,787.0,398.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0,2,1,-1,-1.5,0,1185.0,398.0,197.5,66.33333333333333,0.33558178752107926,0.0010972161265770746,0.00437219793223371,≤ 0
10532,250000.0,2,2,1,43,0,0,0,0,0,0,82650.0,81977.0,24585.0,16753.0,17113.0,17298.0,3503.0,1553.0,1000.0,1000.0,1000.0,1382.0,0,2,1,0,0.0,0,240376.0,9438.0,40062.666666666664,1573.0,0.03926332386209995,0.160250025666564,0.3305986776052896,≤ 0
10533,90000.0,1,1,1,29,0,0,0,0,0,0,82410.0,85150.0,81812.0,76424.0,77086.0,77634.0,8000.0,3000.0,3100.0,3000.0,3000.0,2500.0,0,1,1,0,0.0,0,480516.0,22600.0,80086.0,3766.6666666666665,0.04703267522272885,0.8898345573938068,0.9156564927056366,≤ 0
10534,10000.0,2,3,1,52,2,2,2,2,2,2,3475.0,4366.0,4148.0,4579.0,4360.0,4787.0,1100.0,0.0,500.0,0.0,500.0,0.0,0,3,1,2,2.0,6,25715.0,2100.0,4285.833333333333,350.0,0.081661222585161,0.4285404792854048,0.3474652534746525,2 months
10535,290000.0,2,1,1,37,0,0,0,0,0,-1,54966.0,41327.0,24872.0,20318.0,26030.0,7258.0,4020.0,8000.0,0.0,16000.0,7258.0,10000.0,0,1,1,0,-0.16666666666666666,0,174771.0,45278.0,29128.5,7546.333333333333,0.2590689584143913,0.10044275709394106,0.18953727745766394,≤ 0
10536,80000.0,2,2,2,27,0,0,0,0,0,0,79534.0,81391.0,77033.0,47413.0,48650.0,49841.0,3174.0,2308.0,3400.0,2000.0,2000.0,14410.0,0,2,2,0,0.0,0,383862.0,27292.0,63977.0,4548.666666666667,0.07109828246014854,0.7997025037187036,0.9941625729678379,≤ 0
10537,30000.0,2,2,2,25,2,2,2,2,3,2,300.0,300.0,300.0,1126.0,826.0,676.0,0.0,0.0,828.0,0.0,0.0,31496.0,0,2,2,3,2.1666666666666665,6,3528.0,32324.0,588.0,5387.333333333333,9.159535279115897,0.01959934668844372,0.009999666677777408,3 months
10538,200000.0,2,2,1,37,-1,-1,-1,0,-1,-1,24779.0,8313.0,1951.0,1951.0,3124.0,3259.0,8318.0,1951.0,0.0,3124.0,3259.0,0.0,0,2,1,0,-0.8333333333333334,0,43377.0,16652.0,7229.5,2775.3333333333335,0.383881230116649,0.036147319263403685,0.12389438052809736,≤ 0
10539,50000.0,2,3,1,56,0,0,0,0,0,0,63348.0,62934.0,60513.0,18712.0,17015.0,20284.0,2400.0,2500.0,1000.0,1000.0,5000.0,2000.0,0,3,1,0,0.0,0,242806.0,13900.0,40467.666666666664,2316.6666666666665,0.05724711396294176,0.8093371465904015,1.2669346613067738,≤ 0
10540,220000.0,1,2,1,47,4,3,2,2,2,2,216591.0,197022.0,198088.0,187000.0,179703.0,174571.0,0.0,6000.0,0.0,14004.0,0.0,7000.0,1,2,1,4,2.5,6,1152975.0,27004.0,192162.5,4500.666666666667,0.023421129320991937,0.8734619388093691,0.9845000704542252,4+ months
10541,430000.0,1,2,1,48,0,0,0,0,0,0,32263.0,32802.0,25645.0,25045.0,25568.0,26144.0,1794.0,2399.0,884.0,914.0,987.0,869.0,0,2,1,0,0.0,0,167467.0,7847.0,27911.166666666668,1307.8333333333333,0.046856712924260156,0.06490953897006442,0.0750300580696324,≤ 0
10542,50000.0,2,2,1,27,0,0,0,-1,0,0,48945.0,36467.0,18890.0,30288.0,30003.0,29763.0,1819.0,2664.0,31057.0,1064.0,1073.0,1043.0,1,2,1,0,-0.16666666666666666,0,194356.0,38720.0,32392.666666666668,6453.333333333333,0.1992210211106366,0.6478403765258028,0.9788804223915522,≤ 0
10543,410000.0,1,1,2,33,-2,-2,-2,-1,-1,-1,333.0,333.0,333.0,1019.0,2218.0,1216.0,333.0,333.0,1019.0,2218.0,1216.0,1019.0,0,1,2,-1,-1.5,0,5452.0,6138.0,908.6666666666666,1023.0,1.125618925362186,0.0022162547571022186,0.000812193140992339,≤ 0
10544,50000.0,2,2,1,39,-1,2,2,2,0,0,23912.0,23242.0,25451.0,24743.0,25263.0,25763.0,0.0,2600.0,0.0,918.0,921.0,1127.0,0,2,1,2,0.8333333333333334,3,148374.0,5566.0,24729.0,927.6666666666666,0.03751305812973884,0.494570108597828,0.4782304353912922,2 months
10545,110000.0,1,2,2,47,0,0,0,0,0,0,72897.0,72755.0,71698.0,72418.0,72293.0,73954.0,3290.0,3200.0,2700.0,2800.0,3000.0,2650.0,0,2,2,0,0.0,0,436015.0,17640.0,72669.16666666667,2940.0,0.04045723092730542,0.6606227822171314,0.6626939755093135,≤ 0
10546,50000.0,1,1,2,28,1,2,0,0,0,-1,50146.0,47918.0,48866.0,4372.0,-1203.0,49830.0,0.0,2400.0,1000.0,0.0,51830.0,0.0,0,1,2,2,0.3333333333333333,2,199929.0,55230.0,33321.5,9205.0,0.2762466863402191,0.6664166716665667,1.00289994200116,2 months
10547,30000.0,2,3,3,56,3,2,2,2,2,2,26551.0,25844.0,27574.0,28420.0,29318.0,28704.0,0.0,2478.0,1600.0,1498.0,0.0,1100.0,1,3,3,3,2.1666666666666665,6,166411.0,6676.0,27735.166666666668,1112.6666666666667,0.040117299233228376,0.9244747397308979,0.8850038332055599,3 months
10548,80000.0,2,1,1,25,3,2,2,2,3,3,6269.0,7212.0,7246.0,8073.0,8349.0,8420.0,1200.0,300.0,1100.0,700.0,500.0,0.0,1,1,1,3,2.5,6,45569.0,3800.0,7594.833333333333,633.3333333333334,0.08338819398727233,0.09493422998879181,0.07836152048099398,3 months
10549,230000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,8681.0,8681.0,8888.0,4932.0,10986.0,5081.0,8681.0,8888.0,4932.0,10986.0,5081.0,4321.0,0,2,1,-1,-1.0,0,47249.0,42889.0,7874.833333333333,7148.166666666667,0.9077037037037037,0.03423825693511477,0.03774331415950365,≤ 0
10550,300000.0,1,2,1,66,0,0,0,0,0,0,259513.0,257866.0,261088.0,257288.0,256369.0,212395.0,10000.0,15000.0,9500.0,11000.0,9000.0,6000.0,1,2,1,0,0.0,0,1504519.0,60500.0,250753.16666666666,10083.333333333334,0.04021216068912344,0.8358411027518797,0.8650404498651671,≤ 0
10551,230000.0,2,2,2,28,0,0,0,0,0,0,23063.0,14024.0,11825.0,14765.0,12383.0,10008.0,2000.0,2000.0,5000.0,1000.0,2000.0,1000.0,0,2,2,0,0.0,0,86068.0,13000.0,14344.666666666666,2166.6666666666665,0.15104160615320267,0.06236784477748647,0.10027347707183881,≤ 0
10552,220000.0,1,1,1,36,-1,-1,-2,-2,-2,-2,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,0,1,1,-1,-1.6666666666666667,0,769.0,863.0,128.16666666666666,143.83333333333334,1.1207792207792209,0.0005825731095161688,0.003495438657097013,≤ 0
10553,200000.0,2,1,2,26,0,0,0,0,0,0,199649.0,202127.0,198168.0,189696.0,192462.0,194025.0,7263.0,7266.0,7000.0,7940.0,7009.0,7000.0,0,1,2,0,0.0,0,1176127.0,43478.0,196021.16666666666,7246.333333333333,0.03696706480927246,0.9801009328286692,0.998240008799956,≤ 0
10554,130000.0,2,1,2,30,2,0,0,2,0,0,112822.0,115526.0,123658.0,120259.0,121205.0,124778.0,4527.0,10122.0,1.0,4355.0,8918.0,0.0,1,1,2,2,0.6666666666666666,2,718248.0,27923.0,119708.0,4653.833333333333,0.03887648990809594,0.9208236859716463,0.8678548626549026,2 months
10555,20000.0,1,1,2,25,0,0,0,0,0,0,17263.0,17581.0,19670.0,16730.0,18757.0,12875.0,4321.0,5200.0,350.0,4500.0,1000.0,4500.0,0,1,2,0,0.0,0,102876.0,19871.0,17146.0,3311.8333333333335,0.19315298852027177,0.8572571371431429,0.8631068446577671,≤ 0
10556,400000.0,2,1,2,31,0,-1,-1,0,-1,0,7912.0,4220.0,3364.0,2832.0,34967.0,38706.0,4220.0,3364.0,2500.0,34967.0,10000.0,22600.0,0,1,2,0,-0.5,0,92001.0,77651.0,15333.5,12941.833333333334,0.8440142605595531,0.03833365416586459,0.019779950550123625,≤ 0
10557,230000.0,2,1,2,29,0,0,0,0,0,0,31206.0,28395.0,29127.0,25446.0,26141.0,26852.0,1500.0,1500.0,1000.0,1100.0,1300.0,710.0,0,1,2,0,0.0,0,167167.0,7110.0,27861.166666666668,1185.0,0.04253206355283308,0.12113498057254823,0.13567767096664798,≤ 0
10558,30000.0,1,2,1,36,0,0,0,0,0,0,6727.0,5023.0,6714.0,8714.0,9514.0,3300.0,2000.0,2000.0,2000.0,5000.0,0.0,0.0,0,2,1,0,0.0,0,39992.0,11000.0,6665.333333333333,1833.3333333333333,0.2750481334233491,0.22217037209870782,0.22422585913802873,≤ 0
10559,190000.0,1,2,1,44,0,0,0,0,0,0,197494.0,194913.0,192896.0,116537.0,112086.0,108660.0,7200.0,8000.0,4100.0,4000.0,5000.0,7000.0,0,2,1,0,0.0,0,922586.0,35300.0,153764.33333333334,5883.333333333333,0.03826197420947835,0.8092817055348832,1.0394366345440287,≤ 0
10560,220000.0,2,1,2,27,-1,-1,-1,0,0,-1,471.0,5261.0,16436.0,16071.0,96.0,480.0,5272.0,17571.0,0.0,0.0,549.0,0.0,0,1,2,0,-0.6666666666666666,0,38815.0,23392.0,6469.166666666667,3898.6666666666665,0.6026380873866447,0.02940516937044226,0.002140899359548366,≤ 0
10561,20000.0,1,2,2,30,0,0,0,0,0,0,19149.0,20221.0,19812.0,10717.0,13534.0,15298.0,1392.0,1201.0,1000.0,3000.0,2000.0,399.0,0,2,2,0,0.0,0,98731.0,8992.0,16455.166666666668,1498.6666666666667,0.09107482882955881,0.8227171974734597,0.9574021298935054,≤ 0
10562,280000.0,2,2,2,29,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,5017.0,0.0,0.0,0.0,0.0,5017.0,101.0,0,2,2,-1,-1.8333333333333333,0,5017.0,5118.0,836.1666666666666,853.0,1.0199282582702272,0.002986298858456458,0.0,≤ 0
10563,190000.0,1,2,1,36,0,0,0,0,0,0,79584.0,83108.0,82179.0,80874.0,81720.0,87685.0,7007.0,2912.0,2871.0,3501.0,8001.0,3234.0,0,2,1,0,0.0,0,495150.0,27526.0,82525.0,4587.666666666667,0.055591122708022404,0.43433981926410914,0.41886095336340334,≤ 0
10564,260000.0,1,1,2,36,-1,-1,-1,-2,-2,-2,5877.0,427.0,-73.0,-73.0,-73.0,-73.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,1,2,-1,-1.5,0,6012.0,10000.0,1002.0,1666.6666666666667,1.6630633627141194,0.0038538313314179563,0.022603759216310707,≤ 0
10565,80000.0,2,2,1,34,0,0,0,2,0,0,63343.0,65325.0,69261.0,67551.0,71282.0,72942.0,3000.0,5631.0,0.0,5000.0,3000.0,4500.0,0,2,1,2,0.3333333333333333,1,409704.0,21131.0,68284.0,3521.8333333333335,0.05157613404766844,0.8535393307583655,0.7917776027799652,2 months
10566,60000.0,2,2,2,24,-1,0,0,0,0,0,57147.0,58104.0,58311.0,58828.0,58945.0,57918.0,3000.0,3000.0,2500.0,2100.0,4000.0,2100.0,0,2,2,0,-0.16666666666666666,0,349253.0,16700.0,58208.833333333336,2783.3333333333335,0.047816202534545056,0.9701310533713328,0.9524341260978983,≤ 0
10567,80000.0,1,3,1,52,-1,0,0,0,0,0,35861.0,18521.0,19385.0,20561.0,21261.0,21457.0,1500.0,1500.0,1500.0,1028.0,876.0,1449.0,0,3,1,0,-0.16666666666666666,0,137046.0,7853.0,22841.0,1308.8333333333333,0.05730150970105147,0.2855089311383608,0.44825689678879016,≤ 0
10568,360000.0,2,1,1,36,-1,-1,0,0,-1,2,15521.0,36003.0,51414.0,17993.0,11546.0,9771.0,36011.0,20094.0,1000.0,11546.0,0.0,306.0,1,1,1,2,-0.16666666666666666,1,142248.0,68957.0,23708.0,11492.833333333334,0.4847626345352164,0.06585537262396493,0.04311376912841909,2 months
10569,350000.0,2,2,1,33,-1,-1,-2,-2,-2,-1,598.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,687.0,18296.0,0,2,1,-1,-1.5,0,1285.0,18983.0,214.16666666666666,3163.8333333333335,14.761275272161742,0.0006119030136104372,0.001708566546952723,≤ 0
10570,50000.0,1,2,2,25,0,0,0,0,3,3,46741.0,48883.0,50074.0,60158.0,75277.0,90464.0,2900.0,2000.0,14455.0,16560.0,17000.0,0.0,0,2,2,3,1.0,2,371597.0,52915.0,61932.833333333336,8819.166666666666,0.14239850591230307,1.2386318940287862,0.9348013039739205,3 months
10571,360000.0,2,1,1,40,-1,-1,-2,-1,-1,-1,10210.0,-1814.0,-11035.0,12319.0,6050.0,2125.0,0.0,0.0,32319.0,6050.0,2125.0,35860.0,0,1,1,-1,-1.1666666666666667,0,17855.0,76354.0,2975.8333333333335,12725.666666666666,4.276097670250896,0.008266180742090531,0.02836103233046575,≤ 0
10572,100000.0,2,3,2,41,-1,-1,-1,-1,0,-1,7432.0,1633.0,2043.0,4830.0,3535.0,4307.0,1633.0,2043.0,4830.0,0.0,4307.0,0.0,1,3,2,0,-0.8333333333333334,0,23780.0,12813.0,3963.3333333333335,2135.5,0.5387914721836761,0.039632937003963295,0.07431925680743193,≤ 0
10573,360000.0,2,1,2,29,-1,-1,-2,-2,-2,-1,1498.0,0.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0,0.0,902.0,0.0,0,1,2,-1,-1.5,0,2400.0,902.0,400.0,150.33333333333334,0.37567680133277803,0.0011111080246999313,0.004161099552501243,≤ 0
10574,120000.0,2,1,2,31,-1,-1,-1,0,-1,0,388.0,-26.0,74.0,374.0,1549.0,7101.0,0.0,100.0,300.0,1584.0,7010.0,4500.0,0,1,2,0,-0.6666666666666666,0,9460.0,13494.0,1576.6666666666667,2249.0,1.4262762921467076,0.013138779399060564,0.0032333063891134242,≤ 0
10575,20000.0,2,3,1,51,0,0,0,-2,-2,-2,19255.0,20650.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,-1.0,0,39905.0,2000.0,6650.833333333333,333.3333333333333,0.05011777677542224,0.3325250404146459,0.9627018649067547,≤ 0
10576,100000.0,1,1,2,31,2,2,2,2,2,2,84886.0,86729.0,87706.0,88859.0,90685.0,92736.0,4100.0,3300.0,3500.0,3400.0,3700.0,4000.0,1,1,2,2,2.0,6,531601.0,22000.0,88600.16666666667,3666.6666666666665,0.041384343926471306,0.8859928067385994,0.8488515114848851,2 months
10577,60000.0,1,2,2,22,0,0,0,0,0,-1,60103.0,52193.0,44934.0,17769.0,10400.0,1760.0,3033.0,2093.0,560.0,600.0,1760.0,17933.0,0,2,2,0,-0.16666666666666666,0,187159.0,25979.0,31193.166666666668,4329.833333333333,0.1388063688822398,0.5198774464870031,1.0016999716671389,≤ 0
10578,240000.0,2,1,2,28,-1,2,2,-1,-1,-2,5018.0,2300.0,0.0,2500.0,0.0,0.0,0.0,200.0,2500.0,0.0,0.0,0.0,1,1,2,2,-0.16666666666666666,2,9818.0,2700.0,1636.3333333333333,450.0,0.27497708524289644,0.006818027147109109,0.020908246215640768,2 months
10579,70000.0,2,1,2,25,0,0,0,0,0,0,67906.0,68201.0,69003.0,70146.0,71592.0,66053.0,2519.0,2371.0,2544.0,3000.0,1866.0,1266.0,0,1,2,0,0.0,0,412901.0,13566.0,68816.83333333333,2261.0,0.032855253789034686,0.9830835749965476,0.9700718561163412,≤ 0
10580,360000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,12521.0,18746.0,47535.0,186.0,38169.0,2665.0,18843.0,48271.0,187.0,38359.0,2678.0,6169.0,0,1,2,-2,-2.0,0,119822.0,114507.0,19970.333333333332,19084.5,0.9556345609774417,0.055472994056497985,0.034780458943169605,≤ 0
10581,290000.0,1,1,1,47,-2,-2,-2,-2,-2,-2,3700.0,18019.0,4516.0,8140.0,59512.0,2716.0,18035.0,4516.0,8140.0,59512.0,2716.0,3516.0,0,1,1,-2,-2.0,0,96603.0,96435.0,16100.5,16072.5,0.9982505900376796,0.055518774073192854,0.012758576694563123,≤ 0
10582,90000.0,2,1,2,24,0,0,0,0,0,0,85365.0,88054.0,90370.0,26420.0,27398.0,28295.0,4054.0,4444.0,1420.0,1398.0,1345.0,3265.0,0,1,2,0,0.0,0,345902.0,15926.0,57650.333333333336,2654.3333333333335,0.046041809408996166,0.640552142013237,0.9484894612282085,≤ 0
10583,80000.0,2,3,2,54,0,0,0,-1,-1,-1,12011.0,10484.0,12190.0,4000.0,0.0,4000.0,3794.0,6000.0,6500.0,0.0,4000.0,0.0,0,3,2,0,-0.5,0,42685.0,20294.0,7114.166666666667,3382.3333333333335,0.47542519795717564,0.08892597175868636,0.1501356233047087,≤ 0
10584,50000.0,1,2,2,38,1,2,0,0,0,0,28651.0,24587.0,25468.0,31488.0,68450.0,31036.0,0.0,5000.0,10000.0,5000.0,2500.0,0.0,0,2,2,2,0.5,2,209680.0,22500.0,34946.666666666664,3750.0,0.10730585985377789,0.6989193549462344,0.5730085398292034,2 months
10585,50000.0,2,3,2,54,0,0,0,0,0,0,48065.0,48968.0,47368.0,9515.0,9483.0,9292.0,2082.0,1672.0,500.0,500.0,355.0,264.0,0,3,2,0,0.0,0,172691.0,5373.0,28781.833333333332,895.5,0.031113195747342087,0.5756251541635834,0.9612807743845123,≤ 0
10586,160000.0,2,2,1,45,-1,-1,-1,-1,-1,-1,19477.0,10477.0,7396.0,5224.0,16989.0,1640.0,10528.0,7433.0,5245.0,17053.0,1647.0,30028.0,0,2,1,-1,-1.0,0,61203.0,71934.0,10200.5,11989.0,1.1753153388667408,0.06375272654545909,0.1217304891844426,≤ 0
10587,120000.0,2,3,2,53,2,0,0,2,0,0,66963.0,68780.0,70830.0,71557.0,73052.0,74502.0,3500.0,3800.0,2500.0,2804.0,2820.0,3000.0,1,3,2,2,0.6666666666666666,2,425684.0,18424.0,70947.33333333333,3070.6666666666665,0.04328082972150769,0.5912228509206867,0.558020349830418,2 months
